UserId;TransactionId;Year;Month;Day;Time;ItemCode;ItemDescription;NumberOfItemsPurchased;CostPerItem;SellingPricePerItem;Country;ClientKeywords
-1;5914018;2028;Feb;18;11:28:00;444381;KEEP OUT BOYS DOOR HANGER ;6;4.64;7.42;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
366912;5981932;2018;Apr;27;10:40:00;457590;VINTAGE SNAP CARDS;3;1.18;1.89;United Kingdom;['Young Adult', 'Solo Entrepreneur', 'New Client']
299166;6202966;2018;Nov;2;07:50:00;440391;PINK BLUE FELT CRAFT TRINKET BOX;36;1.73;1.9;United Kingdom;['Senior', 'Corporation', 'Loyal Client']
312795;6228343;2018;Nov;21;11:09:00;477645;POPPY'S PLAYHOUSE BEDROOM ;18;2.9;4.35;United Kingdom;['Adult', 'Solo Entrepreneur', '2-5 Year Client']
374661;6172243;2018;Oct;6;08:09:00;489300;GARDENERS KNEELING PAD CUP OF TEA ;30;2.28;3.65;United Kingdom;['Senior', 'Corporation', 'New Client']
-1;6002876;2018;May;19;06:15:00;1787394;BLACK ENCHANTED FOREST PLACEMAT;15;4.55;6.83;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
372897;6133809;2018;Sep;2;09:58:00;463890;PAPER BUNTING RETROSPOT;18;4.08;5.71;United Kingdom;['Young Adult', 'Corporation', 'Loyal Client']
335601;6340070;2019;Jan;27;04:00:00;487368;LUNCH BAG VINTAGE LEAF DESIGN;60;2.28;2.51;United Kingdom;['Adult', 'Corporation', '2-5 Year Client']
350049;6246526;2018;Dec;4;10:13:00;461475;PACK OF 60 DINOSAUR CAKE CASES;9;0.76;1.14;United Kingdom;['Middle Age', 'Corporation', 'New Client']
294399;6218465;2018;Nov;14;08:51:00;473781;WOODEN SCHOOL COLOURING SET;36;2.28;4.1;United Kingdom;['Young Adult', 'Solo Entrepreneur', 'Loyal Client']
266700;6381760;2019;Feb;13;06:47:00;475881;CHARLOTTE BAG DOLLY GIRL DESIGN;30;1.18;2.01;France;['Senior', 'Corporation', 'Loyal Client']
-1;6084782;2018;Jul;25;11:53:00;437430;SILVER PHOTO FRAME;3;5.7;9.69;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
-1;6077654;2018;Jul;21;12:30:00;467124;3 HOOK HANGER MAGIC GARDEN;6;5.7;7.41;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
-1;5980843;2018;Apr;25;07:46:00;473613;PLASTERS IN TIN SKULLS;3;4.55;5.92;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
318423;6106309;2018;Aug;12;11:22:00;448938;SMALL TALL CAMPHOR WOOD TOADSTOOL;18;2.28;3.19;United Kingdom;['Young Adult', 'Solo Entrepreneur', 'New Client']
382641;6347682;2019;Jan;29;10:40:00;470883;REGENCY CAKESTAND 3 TIER;3;17.6;31.68;United Kingdom;['Middle Age', 'Small Business', '2-5 Year Client']
288981;6121522;2018;Aug;25;04:43:00;1011948;DOORMAT WELCOME PUPPIES;6;10.98;18.67;United Kingdom;['Adult', 'Solo Entrepreneur', 'New Client']
351771;6327354;2019;Jan;21;06:48:00;476784;WRAP RED APPLES ;75;0.58;0.64;United Kingdom;['Senior', 'Solo Entrepreneur', 'New Client']
303870;5994978;2018;May;9;07:56:00;450030;SET/3 RED GINGHAM ROSE STORAGE BOX;6;5.18;7.77;United Kingdom;['Young Adult', 'Corporation', '2-5 Year Client']
263424;6317311;2019;Jan;15;12:15:00;488040;SET OF 4 KNICK KNACK TINS DOILY ;18;5.73;6.3;Spain;['Young Adult', 'Small Business', 'New Client']
278523;6379780;2019;Feb;12;07:16:00;488607;SET OF 4 SANTA PLACE SETTINGS;6;1.73;3.11;United Kingdom;['Young Adult', 'Corporation', '2-5 Year Client']
291480;6111534;2018;Aug;18;06:09:00;481698;CUPCAKE LACE PAPER SET 6;36;2.7;2.97;United Kingdom;['Middle Age', 'Solo Entrepreneur', 'New Client']
263088;6271045;2018;Dec;19;07:57:00;786387;CERAMIC CAKE DESIGN SPOTTED PLATE;36;2.06;3.09;Germany;['Young Adult', 'Solo Entrepreneur', 'New Client']
309918;6163102;2018;Sep;29;04:21:00;468363;COFFEE MUG APPLES DESIGN;18;3.52;4.58;United Kingdom;['Middle Age', 'Small Business', 'Loyal Client']
356076;6355932;2019;Feb;3;04:56:00;473781;WOODEN SCHOOL COLOURING SET;36;2.28;2.96;United Kingdom;['Adult', 'Corporation', '2-5 Year Client']
-1;5902512;2018;Feb;12;13:06:00;463344;PINK DOUGHNUT TRINKET POT ;6;4.64;8.35;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
-1;5992932;2018;May;7;11:58:00;466410;WOOD STAMP SET BEST WISHES;3;4.55;5.46;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
331905;6324428;2019;Jan;20;05:07:00;840021;WHITE BAMBOO RIBS LAMPSHADE;36;1.18;1.3;United Kingdom;['Young Adult', 'Solo Entrepreneur', 'New Client']
352359;6005043;2018;May;20;06:39:00;1665741;CHILLI LIGHTS;72;6.84;11.63;United Kingdom;['Senior', 'Corporation', '2-5 Year Client']
369831;5957523;2018;Apr;2;11:20:00;460467;BLUE/CREAM STRIPE CUSHION COVER ;6;1.73;2.08;United Kingdom;['Young Adult', 'Small Business', 'New Client']
337008;6234602;2018;Nov;27;06:12:00;1788423;BLACK BAROQUE WALL CLOCK ;-3;17.6;28.16;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
-1;6244370;2018;Dec;3;11:32:00;477897;LARGE RED BABUSHKA NOTEBOOK ;3;3.4;4.08;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
328461;6023853;2018;Jun;5;07:29:00;787500;TEA TIME TEAPOT IN GIFT BOX;36;6.84;8.21;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
377265;6275533;2018;Dec;23;05:26:00;493878;EMBROIDERED RIBBON REEL RACHEL ;3;3.99;5.19;United Kingdom;['Senior', 'Corporation', 'New Client']
-1;6170186;2018;Oct;3;05:20:00;451626;FANCY FONT BIRTHDAY CARD  ;3;1.15;2.07;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
326949;6180482;2018;Oct;12;06:38:00;482979;TRAVEL CARD WALLET VINTAGE LEAF;6;0.58;0.87;United Kingdom;['Adult', 'Small Business', 'Loyal Client']
-1;6334625;2019;Jan;23;09:06:00;315819;SANDALWOOD FAN;240;2.25;2.48;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
-1;6268713;2018;Dec;18;11:16:00;1890294;check;-36;0;0;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
-1;6015724;2018;May;29;14:08:00;475566;CERAMIC STRAWBERRY CAKE MONEY BANK;6;4.55;6.83;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
337239;6257141;2018;Dec;11;07:35:00;491442;HOME SWEET HOME 3 PEG HANGER ;3;5.18;5.7;United Kingdom;['Senior', 'Small Business', 'New Client']
-1;5935545;2018;Mar;3;09:43:00;477246;ALARM CLOCK BAKELIKE GREEN;3;10.52;18.94;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
354984;6024161;2018;Jun;5;08:11:00;473613;PLASTERS IN TIN SKULLS;3;2.28;3.42;United Kingdom;['Adult', 'Small Business', 'Loyal Client']
289107;6240806;2018;Dec;1;11:53:00;464394;HOT WATER BOTTLE TEA AND SYMPATHY;72;5.18;7.25;United Kingdom;['Adult', 'Small Business', 'New Client']
359100;6355701;2019;Feb;2;12:36:00;474117;WOODEN HEART CHRISTMAS SCANDINAVIAN;72;0.41;0.57;United Kingdom;['Adult', 'Small Business', 'New Client']
-1;5963199;2018;Apr;8;09:44:00;452676;CERAMIC STRAWBERRY MONEY BOX;9;5.7;8.55;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
325353;6323229;2019;Jan;19;07:40:00;483252;GLASS APOTHECARY BOTTLE PERFUME;6;5.46;6.55;United Kingdom;['Adult', 'Solo Entrepreneur', 'New Client']
-1;6147207;2018;Sep;15;07:58:00;1780716;PINK HAWAIIAN PICNIC HAMPER FOR 2;3;11.45;16.03;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
-1;6367097;2019;Feb;6;10:25:00;472857;CHILDS GARDEN RAKE PINK;3;5.7;7.98;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
308742;5966642;2018;Apr;10;15:33:00;443541;SET/10 RED POLKADOT PARTY CANDLES;12;1.73;2.6;United Kingdom;['Middle Age', 'Small Business', 'Loyal Client']
-1;5909640;2018;Feb;17;06:08:00;445872;STRAWBERRY CERAMIC TRINKET BOX;33;3.47;4.51;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
-1;6144754;2018;Sep;11;11:56:00;1775256;ENGLISH ROSE NOTEBOOK A7 SIZE;30;0.58;0.64;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
-1;6021235;2018;Jun;3;11:48:00;998886;TEA TIME PARTY BUNTING;3;14.9;26.82;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
281946;5929044;2018;Feb;26;08:43:00;477120;SET OF 3 CAKE TINS PANTRY DESIGN ;72;5.87;7.63;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
316008;6195629;2018;Oct;27;06:02:00;470043;LUNCH BAG SUKI DESIGN ;3;2.28;3.65;United Kingdom;['Young Adult', 'Small Business', '2-5 Year Client']
328965;6138627;2018;Sep;5;10:57:00;448980;WOODEN HAPPY BIRTHDAY GARLAND;36;4.08;5.71;United Kingdom;['Adult', 'Solo Entrepreneur', 'Loyal Client']
278628;6015350;2018;May;29;09:20:00;471807;GUMBALL COAT RACK;9;3.52;5.98;United Kingdom;['Adult', 'Solo Entrepreneur', 'Loyal Client']
374661;6164048;2018;Sep;29;08:25:00;476091;FRENCH LAUNDRY SIGN BLUE METAL;3;2.28;3.88;United Kingdom;['Senior', 'Corporation', 'New Client']
-1;6225109;2018;Nov;19;12:48:00;460194;BLUE HARMONICA IN BOX ;3;3.4;3.74;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
340494;6013073;2018;May;27;09:23:00;1771938;SET OF 3 HEART COOKIE CUTTERS;36;1.73;2.08;United Kingdom;['Senior', 'Small Business', 'Loyal Client']
277725;6274719;2018;Dec;22;10:06:00;444801;PLEASE ONE PERSON METAL SIGN;288;2.56;4.1;United Kingdom;['Adult', 'Corporation', 'New Client']
-1;6246911;2018;Dec;4;12:28:00;480963;CALENDAR FAMILY FAVOURITES;3;3.4;5.44;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
326235;6130465;2018;Aug;31;12:02:00;464457;METAL SIGN HER DINNER IS SERVED ;3;4.08;5.3;United Kingdom;['Senior', 'Solo Entrepreneur', 'Loyal Client']
304668;6228640;2018;Nov;23;07:29:00;487872;WRAP VINTAGE LEAF DESIGN;75;0.58;0.7;United Kingdom;['Young Adult', 'Solo Entrepreneur', 'Loyal Client']
-1;6077654;2018;Jul;21;12:30:00;450555;PAINTED YELLOW WOODEN DAISY;6;1.15;1.96;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
-1;6374588;2019;Feb;10;12:33:00;471954;SPACEBOY TV DINNER TRAY;3;14.9;20.86;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
368130;6236549;2018;Nov;27;13:00:00;457989;CHRISTMAS HANGING TREE WITH BELL;30;1.73;2.42;United Kingdom;['Adult', 'Corporation', '2-5 Year Client']
315252;6285488;2018;Dec;29;08:22:00;456036;BOYS VINTAGE TIN SEASIDE BUCKET;3;3.52;5.28;United Kingdom;['Young Adult', 'Solo Entrepreneur', '2-5 Year Client']
266994;6121819;2018;Aug;25;07:41:00;452718;SKULL LUNCH BOX WITH CUTLERY ;18;3.52;3.87;France;['Young Adult', 'Small Business', 'Loyal Client']
315819;5926789;2018;Feb;25;07:48:00;445998;RED RETROSPOT CUP;9;1.18;1.53;United Kingdom;['Adult', 'Solo Entrepreneur', 'Loyal Client']
377454;6069987;2018;Jul;16;07:50:00;487326;LUNCH BAG APPLE DESIGN;3;2.28;3.88;United Kingdom;['Young Adult', 'Corporation', '2-5 Year Client']
351225;5929583;2018;Feb;26;12:32:00;471954;SPACEBOY TV DINNER TRAY;3;6.84;12.31;United Kingdom;['Young Adult', 'Small Business', 'Loyal Client']
295176;6168052;2018;Oct;1;10:55:00;480984;CALENDAR PAPER CUT DESIGN;6;4.08;6.53;United Kingdom;['Middle Age', 'Solo Entrepreneur', 'Loyal Client']
364560;6358209;2019;Feb;3;09:11:00;475545;CERAMIC HEART FAIRY CAKE MONEY BANK;3;2.01;2.21;United Kingdom;['Adult', 'Solo Entrepreneur', 'Loyal Client']
-1;5947491;2018;Mar;24;12:25:00;1776201;DOG TOY WITH PINK CROCHET SKIRT;3;5.81;9.88;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
-1;6108025;2018;Aug;13;13:18:00;460593;PINK VINTAGE PAISLEY PICNIC BAG;6;3.4;6.12;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
-1;5943905;2018;Mar;20;11:11:00;446082;RED RETROSPOT PLATE ;12;3.47;4.16;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
-1;5933983;2018;Feb;28;13:08:00;464604;SET OF 2 TEA TOWELS PING MICROWAVE;3;3.47;4.51;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
325458;6109598;2018;Aug;15;06:19:00;469602;GLASS JAR PEACOCK BATH SALTS;18;4.08;6.12;United Kingdom;['Young Adult', 'Solo Entrepreneur', 'New Client']
332598;6123337;2018;Aug;25;12:25:00;446040;BLUE POLKADOT CUP;144;1;1.1;United Kingdom;['Middle Age', 'Small Business', 'Loyal Client']
322476;6035370;2018;Jun;13;11:37:00;1784832;72 SWEETHEART FAIRY CAKE CASES;3;0.76;1.06;United Kingdom;['Senior', 'Corporation', '2-5 Year Client']
280014;5976300;2018;Apr;21;07:42:00;441714;REX CASH+CARRY JUMBO SHOPPER;3;1.32;1.58;United Kingdom;['Adult', 'Corporation', 'New Client']
319074;6038714;2018;Jun;17;07:47:00;1784538;HANGING HEART JAR T-LIGHT HOLDER;72;1.73;2.77;United Kingdom;['Young Adult', 'Small Business', 'Loyal Client']
321321;6199787;2018;Oct;30;05:45:00;462567;TEA PARTY BIRTHDAY CARD;36;0.58;0.93;United Kingdom;['Senior', 'Solo Entrepreneur', 'New Client']
381780;6241213;2018;Dec;2;06:21:00;1764609;KNITTED UNION FLAG HOT WATER BOTTLE;24;5.87;7.63;United Kingdom;['Middle Age', 'Corporation', 'New Client']
363615;6214736;2018;Nov;12;11:49:00;1784811;60 TEATIME FAIRY CAKE CASES;12;0.76;1.06;United Kingdom;['Senior', 'Corporation', 'New Client']
381360;6282133;2018;Dec;25;11:50:00;471597;NATURAL SLATE HEART CHALKBOARD ;18;4.08;5.71;United Kingdom;['Adult', 'Corporation', '2-5 Year Client']
267708;5920299;2018;Feb;21;07:42:00;471261;GROW YOUR OWN BASIL IN ENAMEL MUG;6;2.9;4.35;United Kingdom;['Young Adult', 'Corporation', 'Loyal Client']
329784;6075091;2018;Jul;20;08:42:00;472248;NATURAL SLATE RECTANGLE CHALKBOARD;6;2.28;3.65;United Kingdom;['Middle Age', 'Corporation', 'Loyal Client']
367731;6014129;2018;May;28;08:12:00;462987;EMPIRE GIFT WRAP;75;0.58;0.99;United Kingdom;['Middle Age', 'Small Business', 'New Client']
-1;6395829;2019;Feb;19;12:30:00;490266;SPACEBOY BEAKER;3;3.4;6.12;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
308175;6360805;2019;Feb;4;08:58:00;485520;PACK OF 6 SMALL FRUIT STRAWS;3;0.58;0.87;United Kingdom;['Adult', 'Small Business', 'New Client']
327054;5904756;2018;Feb;13;11:46:00;469896;AIRLINE BAG VINTAGE JET SET WHITE;3;5.87;8.22;United Kingdom;['Young Adult', 'Small Business', 'Loyal Client']
-1;6376634;2019;Feb;11;10:11:00;485667;FELTCRAFT GIRL NICOLE KIT;3;13.75;17.88;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
348978;5959613;2018;Apr;4;07:55:00;478296;SWEETHEART CAKESTAND 3 TIER;12;13.74;19.24;United Kingdom;['Adult', 'Corporation', 'New Client']
372939;6358792;2019;Feb;3;12:02:00;471660;EMBOSSED GLASS TEALIGHT HOLDER;72;1.73;1.9;United Kingdom;['Middle Age', 'Corporation', '2-5 Year Client']
348432;5994340;2018;May;9;06:19:00;481047;PACK OF 20 NAPKINS PANTRY DESIGN;36;1.18;1.77;United Kingdom;['Young Adult', 'Corporation', 'Loyal Client']
-1;6249485;2018;Dec;5;13:04:00;471219;6 ROCKET BALLOONS ;3;1.73;1.9;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
269934;6048284;2018;Jun;24;10:17:00;1787583;WHITE HANGING HEART T-LIGHT HOLDER;9;4.08;6.53;United Kingdom;['Young Adult', 'Small Business', '2-5 Year Client']
306726;5940154;2018;Mar;18;07:34:00;467796;WASH BAG VINTAGE ROSE PAISLEY;3;3.52;5.63;United Kingdom;['Middle Age', 'Small Business', '2-5 Year Client']
272622;6046106;2018;Jun;23;07:51:00;477897;LARGE RED BABUSHKA NOTEBOOK ;36;1.73;2.42;United Kingdom;['Senior', 'Corporation', '2-5 Year Client']
267897;6268526;2018;Dec;18;10:50:00;486339;SET OF 5 PANCAKE DAY MAGNETS;12;2.88;4.61;Portugal;['Middle Age', 'Solo Entrepreneur', 'Loyal Client']
-1;6168492;2018;Oct;1;12:12:00;469917;BOTTLE BAG RETROSPOT ;21;2.25;3.83;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
374997;6254259;2018;Dec;10;05:02:00;487074;GYMKHANA TREASURE BOOK BOX;450;2.7;4.59;United Kingdom;['Young Adult', 'Small Business', 'New Client']
315819;5978577;2018;Apr;23;06:49:00;460551;JUMBO STORAGE BAG SUKI;60;2.7;4.86;United Kingdom;['Adult', 'Solo Entrepreneur', 'Loyal Client']
375165;6300437;2019;Jan;7;06:11:00;486591;REGENCY TEA PLATE GREEN ;36;2.28;3.19;United Kingdom;['Adult', 'Solo Entrepreneur', 'New Client']
263760;6214043;2018;Nov;12;08:39:00;1764630;ENGLISH ROSE HOT WATER BOTTLE;-6;5.87;8.22;Germany;['Middle Age', 'Solo Entrepreneur', 'New Client']
-1;5921839;2018;Feb;21;10:59:00;455259;SKULLS  STICKERS;6;2.3;3.68;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
371217;6050055;2018;Jun;26;05:58:00;487326;LUNCH BAG APPLE DESIGN;300;2.01;3.22;United Kingdom;['Middle Age', 'Corporation', '2-5 Year Client']
-1;6255909;2018;Dec;10;12:19:00;434973;JUMBO BAG OWLS;6;5.7;6.84;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
295848;6284091;2018;Dec;28;09:23:00;1776789;TALL ROCOCO CANDLE HOLDER;48;10.01;13.01;United Kingdom;['Adult', 'Small Business', 'New Client']
379155;5907484;2018;Feb;16;06:52:00;479535;HOT WATER BOTTLE I AM SO POORLY;12;6.42;10.91;United Kingdom;['Young Adult', 'Small Business', 'Loyal Client']
356664;6230488;2018;Nov;24;09:43:00;487620;REINDEER HEART DECORATION GOLD;108;1.15;1.96;United Kingdom;['Senior', 'Small Business', 'Loyal Client']
354963;6332491;2019;Jan;22;11:32:00;487662;CHRISTMAS TREE HANGING GOLD;24;1.15;1.38;United Kingdom;['Middle Age', 'Solo Entrepreneur', 'New Client']
298074;6172078;2018;Oct;6;06:56:00;471597;NATURAL SLATE HEART CHALKBOARD ;18;4.08;5.3;United Kingdom;['Middle Age', 'Corporation', 'New Client']
374031;6156381;2018;Sep;22;09:55:00;461475;PACK OF 60 DINOSAUR CAKE CASES;6;0.76;1.29;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
-1;5990589;2018;May;5;14:15:00;1784748;SET OF 72 PINK HEART PAPER DOILIES;9;4.03;5.64;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
261051;6194969;2018;Oct;24;10:19:00;435246;LUNCH BAG WOODLAND;30;2.28;2.96;Australia;['Young Adult', 'Corporation', 'Loyal Client']
264600;6092724;2018;Jul;31;11:36:00;434259;EDWARDIAN PARASOL RED;27;8.22;11.51;Germany;['Adult', 'Small Business', 'New Client']
-1;6212316;2018;Nov;11;06:33:00;489258;SPOTTY BUNTING;9;14.9;22.35;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
-1;6345240;2019;Jan;28;11:23:00;481488;YELLOW GIANT GARDEN THERMOMETER;3;17.2;20.64;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
285516;6384444;2019;Feb;15;08:01:00;488019;SET OF 4 KNICK KNACK TINS POPPIES;18;5.73;10.31;United Kingdom;['Senior', 'Corporation', 'New Client']
372036;6223041;2018;Nov;18;08:02:00;489048;GREEN VINTAGE SPOT BEAKER;24;1.18;1.3;United Kingdom;['Young Adult', 'Small Business', '2-5 Year Client']
336336;6365436;2019;Feb;5;15:07:00;440601;12 PENCILS TALL TUBE WOODLAND;3;1.18;1.42;United Kingdom;['Middle Age', 'Corporation', 'Loyal Client']
-1;6184904;2018;Oct;15;12:14:00;1732122;WOODEN PICTURE FRAME WHITE FINISH;15;3.52;5.28;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
376320;6145700;2018;Sep;12;08:33:00;460635;SUKI  SHOULDER BAG;3;2.28;3.42;United Kingdom;['Adult', 'Solo Entrepreneur', 'New Client']
-1;6175081;2018;Oct;7;12:25:00;476637;GREEN REGENCY TEACUP AND SAUCER;9;8;12;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
355278;6146360;2018;Sep;14;08:38:00;470106;JUMBO BAG PINK POLKADOT;12;2.88;4.9;United Kingdom;['Middle Age', 'Small Business', 'New Client']
339003;6206090;2018;Nov;4;12:01:00;489027;RED VINTAGE SPOT BEAKER;24;1.18;1.77;United Kingdom;['Senior', 'Solo Entrepreneur', 'Loyal Client']
275310;5998564;2018;May;13;10:58:00;1787583;WHITE HANGING HEART T-LIGHT HOLDER;15;4.08;4.49;United Kingdom;['Young Adult', 'Corporation', 'Loyal Client']
347025;6149231;2018;Sep;16;09:16:00;478716;PHOTO FRAME 3 CLASSIC HANGING;36;11.73;12.9;United Kingdom;['Adult', 'Solo Entrepreneur', '2-5 Year Client']
365610;6279196;2018;Dec;24;09:55:00;440454;12 PENCILS SMALL TUBE SKULL;72;0.9;1.62;United Kingdom;['Young Adult', 'Solo Entrepreneur', '2-5 Year Client']
-1;6206420;2018;Nov;5;05:34:00;434364;;3;0;0;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
-1;5933807;2018;Feb;28;10:54:00;755013;FOLKART STAR CHRISTMAS DECORATIONS;3;11.69;17.54;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
365799;5987652;2018;May;1;13:34:00;467061;GARLAND WOODEN HAPPY EASTER;36;1.73;2.42;United Kingdom;['Young Adult', 'Small Business', 'Loyal Client']
308364;6307103;2019;Jan;11;09:37:00;475692;TRAVEL SEWING KIT;3;2.28;3.88;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
296016;6371156;2019;Feb;9;11:54:00;464079;CARAVAN SQUARE TISSUE BOX;6;3.4;5.78;United Kingdom;['Adult', 'Solo Entrepreneur', 'New Client']
-1;5933796;2018;Feb;28;10:49:00;755181;FOLKART ZINC HEART CHRISTMAS DEC;9;2.3;2.99;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
331506;6199127;2018;Oct;29;09:33:00;482265;3 TRADITIONAl BISCUIT CUTTERS  SET;18;2.9;3.48;United Kingdom;['Young Adult', 'Solo Entrepreneur', 'New Client']
-1;5933807;2018;Feb;28;10:54:00;340935;RECYCLED PENCIL WITH RABBIT ERASER;6;0.6;0.66;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
344862;6029881;2018;Jun;10;09:58:00;998886;TEA TIME PARTY BUNTING;60;6.84;11.63;United Kingdom;['Adult', 'Small Business', '2-5 Year Client']
261996;6236857;2018;Nov;28;06:56:00;486465;LARGE CERAMIC TOP STORAGE JAR;36;2.28;2.96;Germany;['Middle Age', 'Small Business', 'Loyal Client']
352044;6325693;2019;Jan;20;08:32:00;478884;PINK HANGING HEART T-LIGHT HOLDER;3;4.08;5.3;United Kingdom;['Middle Age', 'Corporation', '2-5 Year Client']
372897;6387656;2019;Feb;16;12:04:00;451164;CHICK GREY HOT WATER BOTTLE;6;5.87;6.46;United Kingdom;['Young Adult', 'Corporation', 'Loyal Client']
295932;5959756;2018;Apr;4;09:55:00;477330;ALARM CLOCK BAKELIKE IVORY;12;5.18;8.29;United Kingdom;['Middle Age', 'Small Business', 'Loyal Client']
274869;6216287;2018;Nov;13;07:33:00;435225;LUNCH BAG RED RETROSPOT;36;2.28;3.65;United Kingdom;['Adult', 'Small Business', '2-5 Year Client']
347991;6127286;2018;Aug;28;09:14:00;340977;SLEEPING CAT ERASERS;90;0.29;0.32;United Kingdom;['Middle Age', 'Corporation', '2-5 Year Client']
284655;6094770;2018;Aug;3;07:06:00;489258;SPOTTY BUNTING;24;6.84;8.21;United Kingdom;['Young Adult', 'Solo Entrepreneur', 'Loyal Client']
348600;6251641;2018;Dec;8;10:25:00;1782459;ASSORTED COLOUR BIRD ORNAMENT;24;2.34;2.81;United Kingdom;['Middle Age', 'Solo Entrepreneur', 'Loyal Client']
343560;6264159;2018;Dec;16;08:22:00;1786029;TRADITIONAL CHRISTMAS RIBBONS;18;1.73;3.11;United Kingdom;['Middle Age', 'Corporation', 'New Client']
310149;6095078;2018;Aug;3;09:01:00;1776180;MOUSE TOY WITH PINK T-SHIRT;6;5.18;8.29;United Kingdom;['Middle Age', 'Corporation', 'Loyal Client']
276738;6336814;2019;Jan;25;12:14:00;492996;WOODLAND LARGE RED FELT HEART;36;1.73;3.11;United Kingdom;['Adult', 'Corporation', '2-5 Year Client']
-1;5943872;2018;Mar;20;10:27:00;441315;DARK BIRD HOUSE TREE DECORATION;3;1.77;2.48;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
280665;6073639;2018;Jul;18;08:00:00;476889;WRAP WEDDING DAY;75;0.58;0.81;United Kingdom;['Senior', 'Solo Entrepreneur', '2-5 Year Client']
369201;6397391;2019;Feb;20;08:20:00;494781;SET OF 6 RIBBONS PARTY;18;3.99;5.99;United Kingdom;['Young Adult', 'Corporation', '2-5 Year Client']
339381;5980062;2018;Apr;24;13:40:00;452781;DINOSAUR LUNCH BOX WITH CUTLERY;6;3.52;4.93;United Kingdom;['Middle Age', 'Solo Entrepreneur', 'New Client']
338079;6292737;2019;Jan;1;09:13:00;487179;JUMBO BAG APPLES;30;2.88;4.03;United Kingdom;['Senior', 'Solo Entrepreneur', 'Loyal Client']
262164;6320050;2019;Jan;16;11:18:00;454125;VINTAGE UNION JACK APRON;12;9.6;12.48;Spain;['Middle Age', 'Small Business', 'Loyal Client']
